@relation GesturePredictions

@attribute labels {a,b,c,d,e,f,g,h,i,j,k,l}
@attribute zeroFingerFramesRatio numeric
@attribute oneFingerFramesRatio numeric
@attribute twoFingerFramesRatio numeric
@attribute threeFingerFramesRatio numeric
@attribute fourFingerFramesRatio numeric
@attribute fiveFingerFramesRatio numeric
@attribute rightFramesRatio numeric
@attribute leftFramesRatio numeric
@attribute upFramesRatio numeric
@attribute downFramesRatio numeric
@attribute forwardFramesRatio numeric
@attribute backwardFramesRatio numeric
@attribute avgGripStrength numeric
@attribute avgPinchStrength numeric
@attribute averageTipDistanceRatio numeric
@attribute avgPitch numeric
@attribute avgYaw numeric
@attribute avgRoll numeric
@attribute avgXPalmVelocity numeric
@attribute avgYPalmVelocity numeric
@attribute avgZPalmVelocity numeric
@attribute avgScaleFactor numeric
@attribute avgSphereRadius numeric

@data
c,1724,8275,0,0,0,0,1839,1034,229,229,17241,9195,1643,9792,3499609,6724,-4857,2337,56624,-370855,271846,9797,397156
c,1224,8775,0,0,0,0,2142,1020,0,0,7142,6122,993,9632,3969293,5470,947,-5227,496142,218948,-175276,9844,401767
c,1649,8350,0,0,0,0,2577,824,0,0,12371,7216,1730,9991,3575628,5671,1473,-6890,475067,-239106,217215,9831,391759
c,989,9010,0,0,0,0,2417,549,0,0,14285,10989,1018,9981,3789327,5995,2454,-6066,579588,-469507,-225640,9814,406245
c,319,9680,0,0,0,0,1914,319,106,0,9574,7446,652,9790,3885572,6645,1219,-6556,437467,39130,-21664,9831,408958
c,1612,8387,0,0,0,0,1612,967,0,0,16129,13978,1663,9970,3561795,7811,-4742,3685,-159876,-385292,449972,9816,390521
c,961,9038,0,0,0,0,2115,1442,192,192,12500,13461,2734,9731,3234752,7626,3156,-6569,-496619,-549146,156934,9862,392973
c,1149,8850,0,0,0,0,1954,1494,114,0,12643,13793,1338,9174,3604592,6683,1564,-4935,321542,-518443,-141864,9812,410486
c,869,9130,0,0,0,0,1304,260,0,0,6086,9565,1484,8294,3551281,6394,2222,-5210,205079,-8353,118596,9858,403793
c,800,9200,0,0,0,0,2600,700,100,300,12000,16000,1241,9559,3606226,6531,2488,-4143,-100129,-439781,-16967,9839,403638
c,1827,8172,0,0,0,0,1182,645,215,107,3225,19354,1934,9273,3461199,6502,3275,-5796,-3870,-231252,508972,9839,402115
c,2551,7448,0,0,0,0,1428,510,204,102,7142,17346,2306,8760,3529096,6700,1783,-5041,99213,154252,431023,9840,396990
c,1944,8055,0,0,0,0,1666,277,0,0,5555,7407,1658,9849,3664134,6226,2388,-5818,181722,-139807,634,9873,399171
c,1735,8264,0,0,0,0,1900,991,82,165,11570,18181,2066,9621,3503069,7865,1886,-7036,-316149,-346908,-87189,9848,400956
c,2207,7792,0,0,0,0,1688,1428,0,389,6493,25974,2250,9919,3200239,8398,-7477,4454,-132501,-357060,-68254,9784,391334
c,1759,8240,0,0,0,0,1666,1388,0,0,12037,18518,1932,9780,3465736,7409,-4560,3390,-302452,-406031,-293605,9838,404167
c,851,9148,0,0,0,0,2340,319,106,0,8510,10638,808,9878,3634877,5902,2895,-5561,364279,-394383,-342608,9830,411896
c,1025,8974,0,0,0,0,1111,427,85,85,4273,9401,1007,9294,3758804,5887,2759,-5291,138013,-323239,-56896,9849,409195
c,1229,8770,0,0,0,0,1311,573,0,0,4098,8196,1578,9768,3474249,6069,3838,-4627,-70635,-325768,152642,9861,399414
c,990,9009,0,0,0,0,1881,594,99,99,4950,20792,1235,8929,3716682,7025,3243,-5745,20867,-430793,371588,9815,403471
c,1401,8598,0,0,0,0,1869,560,0,0,5607,15887,1860,9666,3840740,7218,4210,-6153,-49397,-16176,121820,9870,396146
c,1619,8380,0,0,0,0,1809,761,95,0,8571,14285,2303,9673,3516202,6755,3261,-6211,70510,-311432,-87786,9865,391901
c,1308,8691,0,0,0,0,1775,1214,93,93,12149,15887,1395,9824,3571877,6499,-4754,3883,-4548,-131898,137740,9841,392532
c,2666,7333,0,0,0,0,1619,1047,190,0,6666,19047,2552,9195,3440867,6177,1877,-4534,-41703,-449089,154772,9842,400372
c,1067,8932,0,0,0,0,1747,582,0,0,9708,16504,1333,9709,3498460,7215,2384,-5714,158554,-591805,-83866,9837,405930
c,1226,8773,0,0,0,0,1886,660,94,188,12264,11320,1797,9523,3515631,6082,659,-3599,195317,-512025,-235930,9851,402236
c,2323,7676,0,0,0,0,2121,909,101,101,9090,9090,2250,9336,3394437,5569,1025,-4646,-381085,-908935,-357906,9845,393433
c,1538,8461,0,0,0,0,1923,1153,256,128,10256,19230,1412,9572,3642369,7204,2961,-4994,-29048,-517693,295022,9773,404142
c,1785,7261,952,0,0,0,2500,1785,238,238,20238,22619,1650,8734,3610648,7701,-6335,2752,101306,-287557,263629,9748,399332
c,1165,8834,0,0,0,0,1553,291,0,97,1941,12621,1715,5479,3395587,5636,2568,-3584,110343,-586533,-214618,9839,414155
c,1546,8453,0,0,0,0,1340,1649,0,309,8247,19587,2971,9542,3326683,6939,-7252,4336,-62386,-295550,-96539,9830,381647
c,1885,8114,0,0,0,0,1147,1065,81,163,8196,16393,2099,8705,3326333,6928,1582,-5310,-369696,45889,-174874,9852,398494
c,1428,8571,0,0,0,0,2142,1785,0,119,13095,20238,1345,9747,3574915,8034,-3672,722,-38843,-450769,475968,9836,430888
c,1160,8839,0,0,0,0,1160,982,89,0,3571,14285,1301,9307,3570202,6043,422,-4890,-9960,-271317,-21808,9831,403703
d,1726,8273,0,0,0,0,1369,952,119,59,4166,7738,1693,9450,3732355,5514,2205,-4750,-24806,-555222,-6854,9917,409449
d,1272,8727,0,0,0,0,1454,848,121,0,3636,6666,1330,9957,3701236,4912,1915,-5765,-225341,-370773,-100558,9902,410567
d,519,9480,0,0,0,0,1493,779,64,64,6493,10389,836,9374,3986920,5302,2256,-4932,-106512,-383007,-77979,9901,415663
d,1258,8741,0,0,0,0,2052,860,66,66,5298,10596,1292,9407,3920857,5336,2249,-4299,-94490,-382132,9260,9899,411008
d,986,9013,0,0,0,0,1710,1315,197,65,6578,7894,916,9516,4033618,5118,2378,-4163,36984,-364843,-59343,9897,416789
d,986,9013,0,0,0,0,1907,986,65,65,4605,7894,907,8918,4093284,4664,2039,-4837,-34423,-744245,-78406,9874,417443
d,538,9461,0,0,0,0,1017,538,0,0,1796,7784,861,9334,3734925,6068,1602,-3737,-68760,-286518,-79035,9903,414948
d,476,9523,0,0,0,0,1250,714,59,0,7142,8333,762,9715,3922031,5154,2534,-4188,2552,-522937,-66769,9905,407728
d,988,9011,0,0,0,0,755,581,58,0,3488,8139,2664,9626,3501121,6419,-6366,2540,-27893,-209996,-117765,9895,388901
d,1256,8743,0,0,0,0,491,874,109,0,3825,7103,1195,9331,3776867,5484,-5785,4316,-154177,-494713,-27076,9910,394528
d,1017,8982,0,0,0,0,1077,778,0,0,4191,13772,1199,9618,3811411,6184,2383,-2653,-382618,-575762,-148904,9893,407171
d,650,9349,0,0,0,0,1065,1005,59,0,7100,10650,1258,9517,3986160,6365,1573,-3421,-150019,-643345,-252932,9903,410878
d,1217,8782,0,0,0,0,1474,1282,128,0,7051,4487,1517,9326,3863213,5024,1656,-3613,-193669,-454610,-314836,9910,399752
d,1137,8862,0,0,0,0,1437,2095,239,119,9580,10778,1412,9340,3659415,5337,1379,-3357,-251044,-506212,-23992,9896,406487
d,833,9166,0,0,0,0,1130,773,119,0,6547,8928,1242,9342,3877276,4531,1368,-4471,-130152,-390675,-146244,9895,408883
d,382,9617,0,0,0,0,764,636,191,63,3821,7006,594,9614,3975940,4853,833,-2658,-170791,-349976,-151823,9906,413750
d,1038,8961,0,0,0,0,546,874,109,0,4371,6010,1095,9543,3794968,5020,574,-4172,-173017,-247470,7975,9904,400341
d,919,9080,0,0,0,0,1091,747,57,0,5747,5172,1181,9601,3838011,5445,1351,-3960,-314116,-399413,-304370,9934,407785
d,451,9548,0,0,0,0,1419,1032,64,64,8387,7741,597,9755,3900483,4997,1255,-3683,-283144,-320492,-202088,9906,412246
d,1215,8784,0,0,0,0,994,883,0,0,4972,11049,1549,9724,3685798,6281,2019,-4283,-160347,-429074,-146748,9910,400615
d,2095,7904,0,0,0,0,1137,1077,119,59,5389,11377,2127,9864,3623181,5706,1923,-4270,-223652,-611895,-248663,9920,400841
d,2142,7857,0,0,0,0,1043,879,109,0,3846,8241,1865,9415,3870749,4683,1475,-3188,-381811,-529243,-109866,9921,407456
d,1136,8863,0,0,0,0,1250,795,56,56,5681,9090,1382,9403,3836686,5099,2036,-3779,-257902,-670130,-360446,9900,408068
d,312,9687,0,0,0,0,989,677,104,0,4166,3645,449,9713,3847974,3602,-5281,4633,-40656,-458581,-71631,9917,402590
d,898,9101,0,0,0,0,1179,786,56,56,8988,15168,1523,9063,3870397,6180,737,-3447,-40825,-434105,-134615,9901,401100
d,1878,8121,0,0,0,0,1370,913,101,0,7614,5583,1955,9517,3617948,4991,2017,-3440,17257,-106089,659590,9920,400734
d,3275,6724,0,0,0,0,1896,1666,229,287,10344,14367,3202,9561,3305820,6382,3026,-3552,-385423,-473808,-154569,9949,387030
d,483,9516,0,0,0,0,1075,913,215,107,5913,13440,498,9365,4238684,5164,2111,-3091,131731,-737075,-41360,9913,417082
d,873,9126,0,0,0,0,1262,1116,48,0,4854,5825,1066,9463,3758774,5906,2060,-3654,-135095,-493736,-24239,9922,410022
d,1032,8967,0,0,0,0,1195,869,0,0,3260,7065,1152,9595,3912529,5137,896,-2686,-60173,-261199,154508,9906,408929
d,1857,8142,0,0,0,0,1147,928,54,109,6557,13114,1399,9644,3689711,5981,3122,-4229,-450109,-357528,-131827,9924,407387
d,1156,8843,0,0,0,0,1791,693,0,115,4046,13294,1721,9584,3672094,4700,3021,-4659,24060,-259778,124590,9905,411373
d,2500,7500,0,0,0,0,1646,1219,121,60,10975,19512,2794,9848,3103730,6823,-7315,5051,25494,-407263,330647,9950,377404
d,1913,8086,0,0,0,0,2222,1234,0,61,4938,9876,1556,9281,3622374,4856,1566,-3403,71839,-169885,-84971,9901,411705
d,784,9215,0,0,0,0,1568,849,261,0,5228,7843,881,9875,3818162,5277,2316,-5667,89376,-237031,-103716,9897,403407
d,2328,7671,0,0,0,0,1780,1575,136,342,13698,13698,1710,9094,3695300,5251,2783,-6337,-330582,-448948,9125,9886,398383
d,3507,6492,0,0,0,0,2164,1194,149,0,10447,14925,3800,9526,3595948,5220,2057,-4300,-69970,-280866,-146548,9881,391746
d,1408,8591,0,0,0,0,1408,1690,211,140,9859,9859,1974,9399,3604104,4865,291,-3881,-424188,-576420,-170899,9881,396854
d,1472,8527,0,0,0,0,2558,2093,387,0,17054,21705,1355,9614,3635950,5074,-5955,4021,-58343,-501145,10351,9874,400908
d,1739,8260,0,0,0,0,1666,1521,72,362,12318,15217,2673,9670,3410995,4828,2102,-4118,-164964,-745221,116525,9874,390201
d,1428,8571,0,0,0,0,1642,1142,142,0,9285,14285,2246,9270,3863795,4154,1865,-1673,-232837,-730435,-15242,9874,400421
d,2785,7214,0,0,0,0,1785,1142,142,214,11428,10714,2262,9129,3457874,5513,2049,-3741,-82076,-106088,242674,9879,393028
d,2656,7343,0,0,0,0,1640,1562,234,156,16406,19531,2535,9333,3572159,6185,-7021,5169,-119560,-474318,-83507,9884,388664
d,2222,7777,0,0,0,0,2037,1172,308,61,7407,14814,3820,9556,3614303,5316,5089,-6051,-367967,-508621,139509,9905,400838
d,1637,8362,0,0,0,0,1578,760,116,116,5263,8187,1616,9585,3562428,4594,1283,-2874,-180067,-595981,-297629,9908,414157
d,1928,8071,0,0,0,0,1642,714,0,71,8571,14285,2189,9751,3292519,6385,2584,-2682,-455106,-343041,-240837,9884,409947
d,2421,7578,0,0,0,0,2421,1250,156,234,12500,21875,2410,9144,3449570,6587,2891,-1542,-253674,-781774,-191690,9929,388851
d,3191,6808,0,0,0,0,1843,1489,70,212,14184,12765,4156,9524,3382776,4490,-5296,5747,-436535,-504195,-281118,9890,378400
d,2153,7846,0,0,0,0,923,1384,307,76,13076,20769,2103,9833,3499219,5389,-6628,5824,-331658,-533290,-95335,9867,382448
d,2204,7795,0,0,0,0,1496,1417,314,157,19685,21259,2263,9235,3435959,5755,-6841,1972,-86799,-723056,91846,9920,388463
e,750,9250,0,0,0,0,800,600,0,0,1500,6500,897,9266,3870135,4865,2378,-4378,-139906,-224695,-86736,9906,409011
e,1256,8743,0,0,0,0,966,483,0,96,2898,3864,1344,9753,3639811,4677,2134,-4078,-104969,-148111,82753,9912,403772
e,769,9230,0,0,0,0,641,170,42,0,2136,5555,800,9180,3920408,5338,3507,-4822,-112189,-224735,143560,9926,419031
e,851,9148,0,0,0,0,765,468,0,0,1702,6382,964,9980,3907738,5879,3048,-5034,9288,-99743,203552,9927,408705
e,515,9484,0,0,0,0,944,214,42,85,1287,6008,984,9933,3802475,5565,2913,-3632,-87343,-151802,78066,9923,406292
e,1026,8973,0,0,0,0,1071,357,0,89,892,6696,1339,9937,3845706,4531,3992,-3723,-88735,-188826,161485,9916,402903
e,928,9071,0,0,0,0,1256,928,54,0,2732,7650,852,9517,4155067,5116,2751,-3588,-43536,-193136,190984,9917,413236
e,1165,8834,0,0,0,0,1779,858,0,0,3680,9815,1356,9998,3710570,4683,4086,-3554,-126497,-80253,159004,9899,405325
e,1071,8857,71,0,0,0,1357,1285,71,71,10714,9285,1433,9344,3584350,5405,-4807,3974,241730,89132,336415,9858,394036
e,1139,8860,0,0,0,0,1708,506,0,0,632,10759,1121,9421,4006784,3447,2873,-3216,-30204,185657,193541,9883,402100
e,1488,8511,0,0,0,0,1309,714,119,59,10119,13690,5321,9542,2868845,7534,-6220,107,-149865,-113823,137998,9912,396091
e,1372,8627,0,0,0,0,1633,849,0,130,3267,13071,2188,9390,3531241,5253,3643,-3823,-293944,108870,87333,9878,397354
e,1385,8614,0,0,0,0,843,542,60,0,602,12650,2761,9937,3604165,6217,3877,-2753,-471908,-111170,59480,9898,388333
e,1532,8467,0,0,0,0,1459,875,72,0,5109,5839,1697,9823,3766903,5960,3623,-5934,13571,-42598,368620,9886,401891
e,1455,8544,0,0,0,0,1075,696,63,0,1265,12025,2197,9757,3508989,6194,-7332,3112,-483543,41523,160510,9885,377787
e,428,9571,0,0,0,0,1000,190,0,47,0,3809,2308,7410,3625264,5078,1832,-2892,-97813,-6940,-72913,9926,394744
e,429,9570,0,0,0,0,613,552,245,122,1226,7975,2041,9220,3618033,5729,3262,-5430,-208590,-332129,28874,9891,389578
e,576,9423,0,0,0,0,1153,576,128,0,641,5769,854,9933,3967608,4129,2175,-4778,-244644,-233294,-12950,9891,402760
e,0,9615,384,0,0,0,1538,846,0,307,5384,3076,1750,8636,3699947,5145,2730,-4766,-244566,-138538,172022,9908,407535
e,567,9432,0,0,0,0,1205,638,70,0,3546,7801,1774,9908,3743984,5653,3513,-6481,-464070,-169372,32735,9887,396028
e,769,9230,0,0,0,0,1153,769,76,0,3846,8461,1255,9869,3864009,5713,2569,-4956,-328312,-216451,156462,9868,400068
e,208,9652,138,0,0,0,972,625,0,69,6944,6250,758,7506,3743957,5291,-5946,3241,-62379,16070,151646,9899,385814
e,1021,8870,107,0,0,0,752,376,53,0,1075,5913,2354,8063,3330506,6575,-7442,1700,-3997,-157667,131794,9905,386830
e,309,9690,0,0,0,0,876,257,51,0,0,3608,2107,9828,3635785,6028,2708,-4600,-105537,-64938,26127,9914,398219
e,1256,8469,273,0,0,0,1038,819,0,54,6010,4371,1649,9700,4136974,6113,-3501,2427,-72543,-99974,99259,9896,397827
e,357,9642,0,0,0,0,357,357,59,59,1190,1785,764,8868,3602050,5037,2558,-2750,51812,-18785,167781,9899,418716
e,802,9197,0,0,0,0,1176,534,0,0,534,4812,881,9540,3861824,4031,2249,-3065,5722,-36367,139787,9916,406147
e,903,9096,0,0,0,0,722,722,0,0,3614,7228,1229,9271,3725098,4976,2051,-4945,-21315,-180588,170788,9906,409875
e,628,9371,0,0,0,0,1761,754,0,0,1886,11320,719,9714,3714152,4164,2952,-2583,-80907,-304299,1363,9889,416247
e,817,9182,0,0,0,0,817,817,96,0,4326,8653,1312,8505,3677740,4289,634,-3346,22436,-293189,-78289,9919,396253
e,754,9245,0,0,0,0,1320,817,314,0,3773,12578,1466,9816,3778402,5116,3276,-3203,-209769,-121342,162269,9894,404687
e,515,9484,0,0,0,0,1391,979,51,0,2061,4639,485,9988,4131795,2928,2526,-2586,-2371,-129111,139461,9915,412667
e,693,9306,0,0,0,0,1213,693,0,57,3468,5202,596,9959,3903016,4527,2348,-4231,139191,-89477,320150,9899,407640
e,112,9887,0,0,0,0,224,674,56,112,561,2808,487,9738,3746102,3935,2299,-3973,-61326,-116595,90723,9910,421170
e,857,9142,0,0,0,0,971,971,57,114,6857,3428,810,9704,3973102,2303,2036,-2532,20880,-27195,295448,9902,425068
e,1348,8426,224,0,0,0,1292,898,56,0,6741,9550,1844,8026,3298703,4840,-6061,2461,61258,-111595,21530,9898,397820
e,1542,8457,0,0,0,0,691,1063,0,53,3191,6382,1931,9585,3243038,4881,3093,-4503,-371844,35967,60376,9919,402551
e,848,9151,0,0,0,0,1333,1696,121,0,4242,8484,2886,9628,3298637,4467,-4852,5255,-321434,-361598,61888,9905,405675
e,348,9651,0,0,0,0,796,845,99,0,2487,6965,1703,9984,3526447,4737,3097,-3970,-152072,-115902,71693,9912,403630
e,335,9664,0,0,0,0,1117,670,0,0,3910,7821,476,9582,3894068,5862,2411,-4209,43039,-168601,114958,9913,414459
e,1117,8882,0,0,0,0,1396,1061,55,0,1675,8938,1068,9668,3735654,5029,2649,-4377,-108335,-286287,140001,9906,408769
e,310,9689,0,0,0,0,1304,683,124,0,621,4347,823,9934,3766869,4856,1413,-3102,-87425,-65011,103864,9900,407462
e,341,9658,0,0,0,0,878,487,0,0,487,1951,1802,8966,3600732,4980,1568,-3613,158848,-345757,186339,9919,404787
e,1202,8797,0,0,0,0,1420,765,0,0,2732,7650,2271,8533,3590866,5077,2781,-4028,-113864,24247,212572,9906,405159
e,955,9044,0,0,0,0,1404,898,56,112,2247,9550,1471,9568,3749105,5653,2538,-2460,-162155,-157626,147634,9914,403609
e,1550,8449,0,0,0,0,1176,1283,0,0,4812,7486,3103,8570,3399457,4479,-6093,4177,-414809,-171660,19197,9928,373860
e,659,9340,0,0,0,0,1373,1208,219,54,7142,8791,1248,9645,3594333,3688,-5319,3815,-111905,-50838,-62743,9917,388572
e,625,9375,0,0,0,0,1420,681,227,113,3409,7954,1821,9121,3623137,5059,3481,-3491,-258494,-249653,-66254,9909,403250
f,266,9733,0,0,0,0,1216,1064,0,38,1901,3422,1151,7592,3793802,5590,1295,-4265,-102366,-47178,278588,9946,417164
f,370,9629,0,0,0,0,1152,905,0,0,1646,4526,1645,9236,3767682,6093,3097,-4916,-164564,8367,1768,9934,402779
f,400,9466,44,88,0,0,1466,1066,44,133,4444,6666,1294,8749,3876751,5903,2406,-3888,43568,-229728,42448,9966,413313
f,1106,8893,0,0,0,0,1516,1270,0,122,5327,6147,1482,9793,3804870,5245,3131,-4859,-210215,-120292,-28909,9937,408550
f,544,9455,0,0,0,0,933,583,38,0,1167,2334,1382,8947,3555200,6458,3390,-5417,-73641,-215777,249968,9941,414088
f,1509,8490,0,0,0,0,1169,905,37,0,4528,3018,2639,9402,3213909,6471,3888,-5399,-101411,-38051,249509,9939,395271
f,1056,8943,0,0,0,0,1341,1219,40,81,6097,5691,1206,9811,3657202,5224,3428,-4838,-198300,-274006,103778,9937,412880
f,2116,7883,0,0,0,0,1535,1493,41,0,7883,8298,2830,9285,3626218,4734,-5806,3813,-90278,837,60705,9934,386522
f,917,9082,0,0,0,0,1441,917,43,43,2620,6986,1526,9534,3884098,4388,2955,-4961,-155739,-148647,68988,9929,407481
f,2016,7983,0,0,0,0,1302,1218,0,0,9243,6302,2154,8568,3532149,6051,2918,-5644,-199379,-409972,-282547,9964,406958
f,882,9117,0,0,0,0,1596,1218,42,42,6722,5042,1602,9235,3652667,5883,1117,-5105,-315124,-210334,-124677,9931,409312
f,1098,8901,0,0,0,0,1780,1325,0,0,3030,9469,1428,9296,3840680,5779,2962,-4091,-308413,-150751,20305,9938,405887
f,1043,8956,0,0,0,0,1510,1223,71,107,3956,7913,1687,9691,3749178,4850,3298,-3060,-238455,-201409,10350,9961,399329
f,1285,8714,0,0,0,0,1566,1204,40,0,6024,9638,1792,9802,3601116,5125,2973,-2749,-246216,-344249,60256,9934,400193
f,250,9750,0,0,0,0,1600,1950,0,50,13000,17500,1741,9587,3738110,8345,-5601,-1325,-367604,-282573,183559,9930,401641
f,1122,8877,0,0,0,0,2091,2244,51,51,6122,4081,1347,9353,3834023,4930,1050,-4353,-357080,-142406,11804,9927,405055
f,1451,8548,0,0,0,0,2043,1935,0,0,9677,13978,1761,9871,3656635,6120,2690,-6009,-228971,-267821,181649,9921,410650
f,2107,7892,0,0,0,0,1928,1300,0,0,3587,8968,2297,9748,3468069,6109,2800,-3886,-371118,-108852,-255473,9924,395301
f,1610,8389,0,0,0,0,823,1048,0,37,4868,4868,1859,9324,3570587,5647,2356,-4004,-310190,-156661,-137309,9944,403988
f,608,9391,0,0,0,0,1347,1565,0,43,5217,5217,1204,8550,4054873,5593,2110,-5659,-125075,113988,126978,9949,420518
f,619,9380,0,0,0,0,1285,1142,0,0,1904,4285,1197,9444,3751991,5105,2198,-6189,-182156,-127355,-52360,9942,417912
f,1365,8634,0,0,0,0,1409,1233,0,0,5286,7488,1879,9698,3612428,6260,4190,-7284,-246315,-244161,132693,9926,389666
f,140,9859,0,0,0,0,1728,981,0,0,1869,7476,739,9992,3942588,5698,2676,-4559,-61489,-252459,235312,9934,405487
f,1383,8616,0,0,0,0,1205,1160,0,0,9821,10714,2541,9729,3391317,7394,4100,-6747,-303701,-440424,-9964,9932,403961
f,859,9140,0,0,0,0,1674,1131,0,0,6787,4977,1065,9487,3825310,5031,2420,-4960,-221172,-22849,-242150,9920,409511
f,1348,8651,0,0,0,0,2046,1581,46,46,5581,10697,2341,9462,3555130,5773,3056,-4398,-404196,-484734,-108012,9920,400685
f,280,9720,0,0,0,0,1280,960,40,40,2400,4000,1189,9393,3983614,4653,2582,-3720,-153365,-90840,-66096,9943,408511
f,1190,8809,0,0,0,0,1952,1619,95,0,3333,7142,1711,9975,3813465,5025,2802,-3982,-113815,-368555,336072,9916,400381
f,873,9126,0,0,0,0,2233,1650,0,48,6796,7766,1132,8719,3886238,4888,3266,-3848,-128009,-219602,-7043,9915,411679
f,896,9056,47,0,0,0,1509,1132,0,0,3773,5660,1710,9853,3682963,6032,2268,-4668,-235852,-331851,34775,9912,406462
f,1072,8927,0,0,0,0,1158,1072,0,42,6437,6437,1991,9226,3533188,6911,3341,-5022,-303568,-200918,-226389,9934,399651
f,1068,8931,0,0,0,0,1410,1068,128,85,2564,2991,1224,9221,3897947,4907,2566,-5567,-89961,-82364,-121028,9927,404169
f,582,9417,0,0,0,0,1359,1359,48,48,3398,3883,1731,8785,3613352,5685,1934,-4813,-268554,-294227,-76273,9930,407565
f,1266,8733,0,0,0,0,1628,1312,45,0,4977,3167,1246,9212,3846972,6624,2459,-5291,-184670,-147550,33648,9941,418564
f,726,9273,0,0,0,0,2067,1340,0,111,5586,7821,1275,9359,3878392,5324,2377,-5656,-316139,-114405,-147826,9902,387579
f,1145,8854,0,0,0,0,1406,1302,52,52,5729,7291,2284,9265,3692789,6923,2621,-4856,-232666,-106274,-100440,9932,394537
f,497,9502,0,0,0,0,1436,1270,0,110,6077,5524,1218,9184,3787517,4851,3132,-6283,-225664,-160127,-110954,9907,408905
f,1538,8461,0,0,0,0,1682,1201,96,48,4807,8173,2191,8644,3708943,6201,2930,-3410,-96849,-319280,-11410,9917,393921
f,1967,8032,0,0,0,0,2021,1967,54,273,9289,6557,3056,9189,3235550,5040,-4572,2610,-336224,-102266,-326269,9922,382214
f,1773,8226,0,0,0,0,1773,2019,0,0,10837,8374,2043,9513,3618392,6256,2375,-4718,-419145,-548588,-333307,9920,398132
f,1052,8947,0,0,0,0,1736,736,0,52,2105,6315,2766,9887,3473743,6636,3834,-4621,-363285,-217091,-87225,9900,394299
f,1345,8654,0,0,0,0,1390,1210,0,0,1793,4035,1338,9655,3802095,5600,1560,-4344,-389405,-304555,-178589,9918,408957
f,448,9551,0,0,0,0,1524,1210,134,44,3139,3587,372,9777,4216022,4745,1085,-4535,-342139,-231264,-147935,9917,406097
f,1111,8888,0,0,0,0,1212,1262,0,50,5050,3030,1147,9901,3690903,5481,1245,-5355,-181381,-474314,8348,9923,416570
f,656,9343,0,0,0,0,1666,1161,151,0,3535,7575,1708,9964,3673295,5193,1810,-4570,-142535,-338732,45326,9927,405853
f,1761,8238,0,0,0,0,1428,1428,0,0,4285,5238,2409,9524,3497521,5147,970,-1968,-295944,-204830,-156972,9930,396453
f,1265,8734,0,0,0,0,1223,1476,42,126,5485,2953,1576,8694,3741349,5406,1332,-3840,-248265,-265147,23173,9942,409359
f,616,9194,189,0,0,0,1184,1611,47,0,3317,5687,1049,9133,3801230,4925,479,-3245,-163548,-325718,76665,9917,411149
f,1696,8303,0,0,0,0,1250,1562,0,0,5357,11607,2724,9657,3352452,6904,-7047,1417,-225516,-188700,-165919,9963,381008
f,368,9631,0,0,0,0,921,1198,46,0,5990,4147,2566,6385,3363918,6906,2055,-4907,-323246,-512837,13075,9934,404693
g,3733,2933,3333,0,0,0,933,0,0,0,2666,10666,9832,5278,2712451,4764,2838,-6786,-300983,-31248,1117409,9830,395329
g,4268,4024,1707,0,0,0,853,365,121,121,3658,2439,4590,3768,2992117,3229,-704,-5968,-106706,-63279,789051,9875,432177
g,9000,1000,0,0,0,0,1111,111,111,222,4444,0,8684,5800,2552640,3444,-677,-5009,20673,-44904,626479,9902,418533
g,3723,5531,744,0,0,0,638,319,106,212,4255,2127,6398,2884,2963255,4159,-1027,-4830,-138366,-6592,159191,9884,451743
g,2209,7790,0,0,0,0,465,0,116,232,6976,6976,9991,3491,3020518,3824,-1190,-4023,-52036,-14984,794182,9878,426606
g,3333,6666,0,0,0,0,860,107,0,322,6451,0,9991,4463,2680133,2660,-695,-4331,164985,6321,941273,9893,398964
g,3875,5125,1000,0,0,0,250,250,0,375,1250,0,9651,3430,3022474,2929,-840,-4539,-151283,99449,1054359,9852,414167
g,6619,2535,845,0,0,0,704,422,281,422,2816,5633,9632,5457,2570020,4834,1124,-3481,-120069,68683,994831,9762,399895
g,2162,5810,2027,0,0,0,135,405,0,0,0,0,9802,2324,3335583,2491,493,-3982,22171,87418,638972,9875,416877
g,2763,5526,1710,0,0,0,394,394,263,131,2631,5263,9881,3902,2841384,3463,1481,-4473,-136663,144448,1223387,9807,400894
g,3066,4400,2533,0,0,0,1066,133,266,400,4000,8000,7968,3667,2960148,4540,1542,-4620,-78948,144949,1097879,9806,407377
g,3333,4736,1929,0,0,0,1754,175,0,175,5263,7017,9670,3401,3064324,4238,1461,-4611,-123464,-15561,601922,9795,397450
g,3103,5517,1379,0,0,0,862,344,172,344,6896,5172,9232,3918,2885052,5032,2561,-6065,-112424,112612,644248,9775,405638
